date,page,posted by,message,shares,likes,number of comments,pic,url,type,
"2015-11-04T02:34:10+0000","nztasouthisland","NZ Transport Agency - South Island","REMINDER:

The Following Streets Will Closed From 1pm Until 3pm On Thursday 5 November Due To The Royal Visit. 

Sh 1 Southbound: (castle Street And High Street) From St Andrew Street To Queens Gardens.  

Detour In Place Via Thomas Burns Street, Wharf Street And Strathallan Street

Sh 88: From St Andrew Street To Sh 1 Southbound.

For all local road closures visit the Dunedin City Councils webpage here: http://www.dunedin.govt.nz/council-online/public-notices/notified-road-closure/notified-road-closures/royal-visit-temporary-road-closures

^TF","1","0","0","https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-0/s130x130/12191703_910748022342915_3811078954114195478_n.png?oh=bd5b8f2c4951eec25fd0b88310126fa6&oe=56E0FEA6&__gda__=1458396040_074a08aec99554d195974b0233ade0f7","http://www.facebook.com/515412995209755/posts/910748022342915","post",
"2015-11-04T02:25:05+0000","nztasouthisland","NZ Transport Agency - South Island","Media Release:

Summer journeys – coming soon to a person like you

This summer, the NZ Transport Agency is asking people travelling to work or on holiday to be smart and plan ahead to stay safe and avoid delays.

You can do this by going online and checking this summer journeys web page for up to date information on road works, detours and delays. Or you can call 0800 444 449 or follow us on Facebook or Twitter. 

Each summer, Transport Agency work crews make the best use of the weather and longer daylight hours to repair and maintain state highway road surfaces when air temperatures are warmer and dryer. This means new seal sticks more effectively to the existing road surface and they can make good progress on keeping our state highways safe and well maintained. But it also means that there are more people working on the roads and some delays.

Keep an eye out for warning and speed restriction signs. 

The Transport Agency doesn’t have any active work sites during public holiday periods like Christmas, New Year, and Waitangi weekend – except for emergencies.

The more people plan the better prepared they will be for a smoother, more predictable journey. Building in time reduces the pressure when there is an inevitable delay en route for whatever reason.

“We want all our crews, and other people using the state highway network, to get home safely. People need to slow down through road works,” says Transport Agency Journey Manager Lee Wright. “Everyone has a role to play in reducing harm on our roads, so we’re asking people to be patient and observe temporary speed restrictions. These are in place to protect the safety of the road workers and to limit damage to any works already under construction.”

Safety is everyone’s responsibility, which means having safe roads, safe drivers, safe speeds and safe vehicles.

For the latest highway conditions 
• phone 0800 4 HIGHWAYS (0800 44 44 49)
• visit the Summer Journeys page for regional updates
• check the Transport Agency’s South Island Facebook pages or twitter pages –  NZTA Canterbury/West Coast  @NZTACWC or NZTA Otago/ Southland @NZTAOS","1","0","0","https://fbcdn-photos-e-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-0/p130x130/12193443_910747245676326_5138622897174058521_n.jpg?oh=66f130851811966fa3a7dd816221e525&oe=56F63972&__gda__=1457987220_8fde2b11610f3bf9fbb93b01bd36769b","http://www.facebook.com/515412995209755/posts/910747245676326","post",
"2015-11-03T03:10:10+0000","nztasouthisland","NZ Transport Agency - South Island","Updated information around the Royal Visit to Dunedin - all local roads and State Highway closures: ^TF

Full list and link below:


On Thursday, 5 November the following road closures will be in place:

The following street will closed from 12.30pm until 1.30pm

Gladstone Road South from the west end of McGlashan Street to the east end of McGlashan Street.

The following street will closed from from 12pm until 3pm.

Anzac Avenue: in front of the Railway Station from Anzac Avenue to Castle Street

The following streets will closed from 1pm until 3pm

State Highway 1 southbound: (Castle Street and High Street) from St Andrew Street to Queens Gardens.   - A detour will be available via Thomas Burns Street, Wharf Street and Strathallan Street.

State Highway 88: from St Andrew Street to State Highway 1 southbound
Bow Lane: from State Highway 88 to State Highway 1
Stuart Street: from State Highway 1 northbound (Cumberland Street) to State Highway 1 southbound (Castle Street)
Dunbar Street: Stuart Street to State Highway 1 southbound (High Street)

The following street will closed from 1.15pm until 3pm.

Thomas Burns Railway Footbridge: from Thomas Burns Street to Anzac Avenue

The following street will closed from 1pm until 3.30pm.

Dowling Street: from Princes Street to Queens Gardens

The following street will closed from 4.30pm until 5pm.

Blueskin Road: from Purakanui Road to Borlases Road
There will be delays to traffic travelling along State Highway 88 and State Highway 1 southbound from 4.45pm until 5.30pm, and road users are asked to allow extra time, and avoid these areas if possible.

There will be no exit or entry to the Dowling Street car park from 1pm until 3.30pm.

The DCC car park north of Toitū Otago Settlers Museum will be closed for the full day.

Tow notice 

No parking signs will be enforced from 6.30am in Gladstone Road South, Anzac Avenue and State Highway 1 (from Bow Lane to Queens Gardens), Stuart Street, Dunbar Street and Dowling Street.

Towed vehicles removed from Gladstone Road South must be retrieved from the adjacent part of Gladstone Road south.

Towed vehicles removed from State Highway 1, Stuart Street, Anzac Avenue and Dunbar Street must be retrieved from State Highway 1 opposite Queens Gardens.

Towed vehicles removed from Dowling Street must be retrieved from the DCC Dowling Street car park.","5","2","0","","http://www.facebook.com/515412995209755/posts/910342145716836","post",
"2015-11-03T00:32:17+0000","nztasouthisland","NZ Transport Agency - South Island","Updated Christchurch All Black Victory Parade Information","0","13","1","https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-xfl1/v/t1.0-0/s130x130/12189531_1689968604568035_5860657264417231034_n.jpg?oh=73316c61cd8b4bdefd0a020046b88840&oe=56D5AF8A&__gda__=1457561441_f3e309d651f5628be44dc98c4dc0fe61","http://www.facebook.com/515412995209755/posts/910305555720495","post",
"2015-11-03T04:03:59+0000","nztasouthisland","Michael Reed","Daniela Reed","0","0","0","","http://www.facebook.com/515412995209755/posts/910305555720495","comment",
"2015-11-02T19:59:19+0000","nztasouthisland","NZ Transport Agency - South Island","The Rakaia Gorge Bridge will be closed for 20min periods for maintenance work. Please allow extra time for your journey.","21","1","3","https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xta1/v/t1.0-0/s130x130/11219085_910235279060856_2635403462591314637_n.jpg?oh=436b25fa14aae7dc2a529871925662ba&oe=56F15F95&__gda__=1457613536_60f242d6981d680d0f4ba0592bed4860","http://www.facebook.com/515412995209755/posts/910235279060856","post",
"2015-11-03T05:17:29+0000","nztasouthisland","Kashmir Baldwin","Craig Plunkett","0","0","0","","http://www.facebook.com/515412995209755/posts/910235279060856","comment",
"2015-11-03T05:27:13+0000","nztasouthisland","Eve Harper","Michael Dekker","0","0","0","","http://www.facebook.com/515412995209755/posts/910235279060856","comment",
"2015-11-03T08:45:14+0000","nztasouthisland","David Hill","Closing for 20 minutes at a time shows NZ has got the right idea. In the UK the closure period would be 20 weeks. The actual work would probably take 2 weeks and the remainder to allow for motorist to view their handiwork.","0","0","0","","http://www.facebook.com/515412995209755/posts/910235279060856","comment",
"2015-11-02T06:01:55+0000","nztasouthisland","NZ Transport Agency - South Island","Christchurch All Blacks Parade details as below ^TF","0","9","1","https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-0/s130x130/12193683_1689767827921446_820661361777698288_n.jpg?oh=182128a20c6076ce8354ab651b563eea&oe=56E9B1BB&__gda__=1457720070_d134a707c30992f52d7c770ea2be3352","http://www.facebook.com/515412995209755/posts/910019559082428","post",
"2015-11-02T06:22:40+0000","nztasouthisland","Teresa Bond","Robbie Vicky","0","0","0","","http://www.facebook.com/515412995209755/posts/910019559082428","comment",
"2015-11-02T01:31:15+0000","nztasouthisland","NZ Transport Agency - South Island","Snow forecast for the South Island - stay up to date with roading conditions - we're expecting some snow to fall on the passes:
http://www.nzta.govt.nz/traffic

http://metservice.com/warnings/road-snowfall-warnings

^TF","2","1","0","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDf0nSpzgX29BSS&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJtw8CTYEk-5PhntKN9LnktW8il77ksdT8TChsbToPbH1l3ot_lVISHCuhBhw3HhQg_x_ihqFSHcZSCUTQWcyDMEOkHD10SUqe1qpgPPWJuVWTsP5znpYnkw3lZ2BH_qOWNBVi7GWDgRLkUuaW7UPvf&cfs=1","http://www.facebook.com/515412995209755/posts/909945929089791","post",
"2015-11-02T00:44:13+0000","nztasouthisland","NZ Transport Agency - South Island","Media Release - Heads up Dunedin!

Royal visit to Otago:  Dunedin City’s State Highways will be affected Thursday afternoon, 5 November

Road users who normally travel across Dunedin using State Highway 1, or who travel to or from the Port of Otago at Port Chalmers, should be ready for detours and delays Thursday afternoon.  The Prince of Wales and Duchess of Cornwall are arriving at the Dunedin Railway Station in the afternoon.

(Please read the Dunedin City Council media release for more details on the itinerary and a link to all local road closures and availability of car parks.)

Early afternoon pinch point 1 – 3 pm

SH1 southbound from St Andrew St to Queens Garden will be closed while the Royal party are at the Dunedin Railway Station and Toitu Otago Settlers Museum between 1.00pm and 3.00pm. A detour will be available via Thomas Burns, Wharf and Strathallan Streets.

Mid afternoon

Between 2.45pm and 3.30pm there will be some delays for state highway users within the Dunedin area when the Royal party travel between venues, including along SH88, the Port Chalmers highway.

Evening peak southern highway, Port highway busy

Further traffic delays are likely on state highways 1 and 88 (Port Chalmers state highway) between 4.50pm and 5.30pm when the Royal party travel from the Port Chalmers area south to Dunedin Airport at Momona.  As this is the normal peak traffic period within the Dunedin CBD area, road users should avoid this time to travel if possible or expect delays.","27","19","20","","http://www.facebook.com/515412995209755/posts/909935635757487","post",
"2015-11-02T00:54:23+0000","nztasouthisland","Sze-En Lau","Jim Watts","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T01:03:40+0000","nztasouthisland","Amelia Hopkins","Rhonda Hopkins","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T01:04:10+0000","nztasouthisland","Amelia Hopkins","Rhonda Hopkins","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T01:11:31+0000","nztasouthisland","Nicola Rodger","Marika Agatsiotis","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T01:41:24+0000","nztasouthisland","Claudia Aitken","Libby Jones","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T01:56:48+0000","nztasouthisland","Kelsie Whitty","Tania Whitty","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T02:06:42+0000","nztasouthisland","Hardy Blackwood","Eugene for work","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T02:54:30+0000","nztasouthisland","Senara Leppingwell","Amanda Leppingwell","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T03:24:56+0000","nztasouthisland","Kate Turner","Natasha Mitchell","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T03:26:29+0000","nztasouthisland","Pranita Chand","Salen Deo","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T04:00:58+0000","nztasouthisland","Colin Robb","Who cares ! !","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T04:26:31+0000","nztasouthisland","Rachel Wilson","Sandy Mclennan","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T05:21:06+0000","nztasouthisland","Jacobi K Morris","Reilene Kohu Morris David Morris","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T06:35:06+0000","nztasouthisland","Julie Murphy","Matt Murphy","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T10:10:02+0000","nztasouthisland","Sandra Grant","Steve Clarke","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T10:25:18+0000","nztasouthisland","Ryan Smith","Kate Walsh","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T14:51:03+0000","nztasouthisland","Tiffany Boa","Keryn Ramsay","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-02T17:34:46+0000","nztasouthisland","Kylie Shaw","Kieran Stevens","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-03T02:52:23+0000","nztasouthisland","Callum Fissenden","U do they need to travel at peak times make the wait","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-03T06:34:33+0000","nztasouthisland","Andrew Fahey","Paul Tobin","0","0","0","","http://www.facebook.com/515412995209755/posts/909935635757487","comment",
"2015-11-01T20:58:17+0000","nztasouthisland","NZ Transport Agency - South Island","Road reconstruction work is well underway on SH1 at Rakaia. Traffic down to 1 lane Expect delays ^LT","1","4","1","https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-xta1/v/t1.0-0/q81/s130x130/12190102_909877869096597_3073497584756459455_n.jpg?oh=9ff70dec83751ecb7d6b06e7e613b856&oe=56D9E359&__gda__=1459279972_cc2b4fbc80d1892065fdc36e58442e72","http://www.facebook.com/515412995209755/posts/909877869096597","post",
"2015-11-09T08:30:15+0000","nztasouthisland","Braden Southee","Estimated completion date?","0","0","0","","http://www.facebook.com/515412995209755/posts/909877869096597","comment",
"2015-11-01T18:22:21+0000","nztasouthisland","NZ Transport Agency - South Island","Traffic lights will be in operation with delays of 5 - 10 minutes on the Arthurs Pass Viaduct (Otira Gorge) while the guardrail is replaced. This scheduled to be in place until November 20 however these works are weather dependent.

http://www.nzta.govt.nz/traffic/roadworks/122302","1","2","0","https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xtp1/v/t1.0-0/s130x130/11863489_909821579102226_6913466601598691286_n.jpg?oh=7b081e046461e9087a1915c838b6aa0a&oe=56EA8875&__gda__=1456816866_92ca5458215b4a88b28dc9e44dd0b0c2","http://www.facebook.com/515412995209755/posts/909821579102226","post",
"2015-11-01T18:16:48+0000","nztasouthisland","NZ Transport Agency - South Island","SH1 is now reduced to 1 lane with traffic signals on The Hundalees south of #Kaikoura #Caterbury ^LT","0","1","1","https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-0/s130x130/12193554_909819382435779_1832505132994813878_n.jpg?oh=e874b8d4f9a9cbb4ff7b9d52b98b83a7&oe=56F9A38F&__gda__=1458954705_8e8ac41385e071a23e2f8902a176109d","http://www.facebook.com/515412995209755/posts/909819382435779","post",
"2015-11-01T19:02:35+0000","nztasouthisland","Julie Bowler","Instead of obsessing with barrier arms why not spend $ repairing SH roads","0","0","0","","http://www.facebook.com/515412995209755/posts/909819382435779","comment",
"2015-11-01T18:10:28+0000","nztasouthisland","NZ Transport Agency - South Island","","0","2","0","https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xap1/v/t15.0-10/s130x130/12106392_899473066789001_778353951_n.jpg?oh=5762a0f86158f66153a6f6dff4fa4ddf&oe=56E991AC&__gda__=1458473314_ae16e19a7ec96dbd2a6348189297ed72","http://www.facebook.com/515412995209755/posts/909816745769376","post",
